,_id,l_MID,r_MID,Title_Title_jac_qgm_3_qgm_3,Title_Title_cos_dlm_dc0_dlm_dc0,Title_Title_jac_dlm_dc0_dlm_dc0,Title_Title_mel,Title_Title_lev_dist,Title_Title_lev_sim,Title_Title_nmw,Title_Title_sw,Running_Time_Running_Time_jac_qgm_3_qgm_3,Running_Time_Running_Time_cos_dlm_dc0_dlm_dc0,Running_Time_Running_Time_jac_dlm_dc0_dlm_dc0,Running_Time_Running_Time_mel,Running_Time_Running_Time_lev_dist,Running_Time_Running_Time_lev_sim,Running_Time_Running_Time_nmw,Running_Time_Running_Time_sw,Directors_Directors_jac_qgm_3_qgm_3,Directors_Directors_cos_dlm_dc0_dlm_dc0,Directors_Directors_jac_dlm_dc0_dlm_dc0,Directors_Directors_mel,Directors_Directors_lev_dist,Directors_Directors_lev_sim,Directors_Directors_nmw,Directors_Directors_sw,Release_Year_Release_Year_exm,Release_Year_Release_Year_anm,Release_Year_Release_Year_lev_dist,Release_Year_Release_Year_lev_sim,predicted,proba
397,888,895,947,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1,1.0
398,889,896,948,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,1.0,1,1.0
399,891,898,949,0.8095238095238095,0.75,0.6,0.9777777791023254,1.0,0.9444444444444444,17.0,17.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.45161290322580644,0.40824829046386296,0.25,0.9037036895751953,13.0,0.5185185185185186,1.0,14.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.4
400,893,901,951,0.3076923076923077,0.7071067811865475,0.5,0.8888888955116272,5.0,0.4444444444444444,-1.0,4.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.5019841194152832,21.0,0.125,-7.0,4.0,0.0,0.9955379276152702,2.0,0.6666666666666667,0,0.0
401,894,891,951,0.3333333333333333,0.0,0.0,0.8666666746139526,1.0,0.75,3.0,3.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.43809524178504944,12.0,0.1428571428571429,1.0,2.0,0.0,0.9955379276152702,2.0,0.6666666666666667,0,0.0
402,897,902,955,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.0,0.9994994994994995,1.0,0.8333333333333334,1,1.0
403,898,905,960,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,1.0,1,1.0
404,900,908,962,0.4166666666666667,0.0,0.0,0.9095237851142883,2.0,0.7142857142857143,4.0,5.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8888888955116272,2.0,0.6666666666666667,4.0,4.0,0.0,0.0,0.0,0.5162210464477539,13.0,0.23529411764705888,-2.0,4.0,0.0,0.9920119820269595,4.0,0.33333333333333337,0,0.0
405,901,911,965,0.4,0.0,0.0,0.9066666960716248,1.0,0.8,4.0,4.0,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0.0,0.0,0.0,0.5444444417953491,12.0,0.19999999999999996,-3.0,2.0,0.0,0.9960337134357957,2.0,0.6666666666666667,0,0.0
406,906,912,971,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,1,1.0
407,907,913,973,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.9995034756703078,1.0,0.8333333333333334,1,1.0
408,910,918,976,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,0.0,1.0,1,1.0
409,911,918,977,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.8799999952316284,3.0,0.7,7.0,7.0,0.4166666666666667,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,5.0,0.030303030303030304,0.0,0.0,0.5492063760757446,15.0,0.0,0.0,3.0,0.0,0.9970238095238095,1.0,0.8333333333333334,0,0.0
410,912,920,980,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,1,1.0
411,913,921,982,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.3953488372093023,0.33333333333333337,0.2,0.8724817633628845,14.0,0.5882352941176471,11.0,17.0,1.0,1.0,0.0,1.0,1,0.6
412,914,923,984,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,0.0,1.0,1,1.0
413,918,927,985,0.3783783783783784,0.5,0.3333333333333333,0.8724637627601624,9.0,0.625,13.0,15.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5166666507720947,9.0,0.09999999999999998,1.0,1.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
414,919,928,985,0.3181818181818182,0.4082482904638631,0.25,0.8550000190734863,14.0,0.5333333333333333,10.0,15.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5166666507720947,9.0,0.09999999999999998,1.0,1.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
415,920,929,985,0.3181818181818182,0.4082482904638631,0.25,0.8550000190734863,14.0,0.5333333333333333,10.0,15.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.5166666507720947,9.0,0.09999999999999998,1.0,1.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
416,923,927,986,0.6764705882352942,0.8164965809277261,0.6666666666666666,0.95333331823349,7.0,0.7666666666666666,16.0,23.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.0,0.9985126425384234,1.0,0.8333333333333334,0,0.1
417,924,928,986,1.0,1.0,1.0,1.0,0.0,1.0,30.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,0.0,1.0,1,1.0
418,925,929,986,0.8285714285714286,0.8333333333333335,0.7142857142857143,0.9866666793823242,1.0,0.9666666666666667,29.0,29.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.5
419,928,934,993,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,0.0,1.0,1,1.0
420,932,359,999,0.32142857142857145,0.4472135954999579,0.2,0.375,15.0,0.375,-6.0,9.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.5372294187545776,13.0,0.0714285714285714,-2.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
421,933,360,999,0.34615384615384615,0.5,0.25,0.3787878751754761,13.0,0.40909090909090906,-4.0,9.0,0.4166666666666667,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,5.0,0.0,0.0,0.0,0.5372294187545776,13.0,0.0714285714285714,-2.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
422,934,936,999,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.36363636363636365,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,3.0,4.0,0.0,0.0,0.0,0.5661375522613525,14.0,0.2222222222222222,0.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
423,937,940,1003,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,0.0,1.0,1,1.0
424,938,941,1003,0.3076923076923077,0.0,0.0,0.925000011920929,3.0,0.625,2.0,4.0,0.5,0.4999999999999999,0.3333333333333333,0.9142857193946838,1.0,0.8571428571428572,6.0,6.0,0.04,0.0,0.0,0.49444442987442017,10.0,0.16666666666666663,0.0,2.0,0.0,0.9950273495773247,1.0,0.8333333333333334,0,0.0
425,940,944,1004,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,0.0,1.0,1,1.0
426,941,947,1007,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1,1.0
427,944,950,1015,0.7692307692307693,0.7499999999999999,0.6,0.9818181991577148,2.0,0.9545454545454546,42.0,42.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.9995027349577325,1.0,0.8333333333333334,0,0.5
428,945,950,1016,0.8775510204081632,0.8749999999999998,0.7777777777777778,0.9909090995788574,1.0,0.9772727272727273,43.0,43.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1,0.9
429,946,950,1017,0.36507936507936506,0.5773502691896258,0.4,0.8742583394050598,17.0,0.6136363636363636,21.0,21.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.9990054699154649,2.0,0.6666666666666667,0,0.0
430,947,950,1018,0.328125,0.5345224838248487,0.36363636363636365,0.8560384511947632,21.0,0.5227272727272727,19.0,21.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.9980109398309299,2.0,0.6666666666666667,0,0.0
431,950,951,1025,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,0.0,1.0,1,1.0
432,954,954,1032,0.3333333333333333,0.0,0.0,0.8999999761581421,4.0,0.5,0.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.55,0.4999999999999999,0.3333333333333333,0.9300000071525574,4.0,0.7333333333333334,8.0,8.0,0.0,0.9969924812030075,2.0,0.6666666666666667,0,0.1
433,955,957,1032,0.3,0.0,0.0,0.8266667127609253,2.0,0.6,2.0,2.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.23809523809523808,0.4999999999999999,0.3333333333333333,0.644444465637207,6.0,0.5,4.0,5.0,0.0,0.9900744416873449,3.0,0.5,0,0.0
434,956,953,1032,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,0.0,1.0,1,1.0
435,958,394,1033,0.3333333333333333,0.0,0.0,0.75,3.0,0.625,5.0,5.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.03333333333333333,0.0,0.0,0.5777778029441833,12.0,0.19999999999999996,0.0,2.0,0.0,0.9900447984071677,3.0,0.5,0,0.0
436,959,953,1033,0.3333333333333333,0.0,0.0,0.8999999761581421,4.0,0.5,0.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.55,0.4999999999999999,0.3333333333333333,0.9300000071525574,4.0,0.7333333333333334,8.0,8.0,0.0,0.9969924812030075,2.0,0.6666666666666667,0,0.1
437,960,954,1033,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,0.0,1.0,1,1.0
438,964,958,1036,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,0.0,1.0,1,1.0
439,965,959,1039,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.5,0.4999999999999999,0.3333333333333333,0.9142857193946838,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,0.0,1.0,1,1.0
440,966,960,1040,1.0,1.0,1.0,1.0,0.0,1.0,27.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,0.0,1.0,1,1.0
441,967,962,1041,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,0.0,1.0,1,1.0
442,968,963,1041,0.3076923076923077,0.0,0.0,0.8133333325386047,7.0,0.30000000000000004,-4.0,2.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.5656565427780151,8.0,0.33333333333333337,3.0,4.0,0.0,0.9865938430983118,4.0,0.33333333333333337,0,0.0
443,970,962,1046,0.3076923076923077,0.0,0.0,0.8133333325386047,7.0,0.30000000000000004,-4.0,2.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.5656565427780151,8.0,0.33333333333333337,3.0,4.0,0.0,0.9865938430983118,4.0,0.33333333333333337,0,0.0
444,971,963,1046,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1,1.0
445,973,1885,1049,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.582084596157074,6.0,0.5384615384615384,5.0,7.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,4.0,0.0625,0.0,0.0,0.6965140104293823,13.0,0.3157894736842105,-2.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
446,974,970,1054,0.3888888888888889,0.4999999999999999,0.3333333333333333,0.843650758266449,5.0,0.5833333333333333,4.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.5842490792274475,12.0,0.1428571428571429,1.0,3.0,0.0,0.97356608478803,4.0,0.33333333333333337,0,0.0
447,975,886,1056,0.3448275862068966,0.6666666666666667,0.5,0.7040317058563232,8.0,0.5789473684210527,8.0,10.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,4.0,0.02857142857142857,0.0,0.0,0.6108862161636353,14.0,0.26315789473684215,-1.0,2.0,0.0,0.9985126425384234,1.0,0.8333333333333334,0,0.0
448,980,989,1065,0.7142857142857143,0.8164965809277259,0.6666666666666666,0.9764705896377563,2.0,0.8823529411764706,13.0,15.0,0.4166666666666667,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,5.0,0.08333333333333333,0.0,0.0,0.713131308555603,8.0,0.2727272727272727,3.0,3.0,0.0,0.9985104270109235,1.0,0.8333333333333334,0,0.2
449,981,996,1067,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,0.0,1.0,1,1.0
450,982,2810,1070,0.32142857142857145,0.5,0.3333333333333333,0.6797385811805725,6.0,0.6470588235294117,9.0,11.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.03125,0.0,0.0,0.4898809492588043,14.0,0.125,0.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
451,992,560,1072,0.48,0.7071067811865475,0.5,0.6904761791229248,9.0,0.5714285714285714,3.0,12.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.043478260869565216,0.0,0.0,0.6000000238418579,6.0,0.4,4.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
452,994,1004,1073,0.34615384615384615,0.5773502691896258,0.4,0.8719298243522644,9.0,0.5263157894736843,3.0,9.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.44973546266555786,15.0,0.16666666666666663,1.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
453,996,1362,1075,0.3333333333333333,0.33333333333333337,0.2,0.6598324775695801,13.0,0.5185185185185186,8.0,14.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,3.0,0.5714285714285714,3.0,4.0,0.03125,0.0,0.0,0.43015873432159424,13.0,0.1333333333333333,1.0,3.0,0.0,0.9749247743229689,1.0,0.8333333333333334,0,0.0
454,998,1004,1075,0.32142857142857145,0.6666666666666667,0.5,0.8619047403335571,11.0,0.47619047619047616,1.0,9.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.8492063283920288,3.0,0.5714285714285714,3.0,4.0,0.02857142857142857,0.0,0.0,0.48677247762680054,14.0,0.2222222222222222,0.0,4.0,0.0,0.9695760598503741,4.0,0.33333333333333337,0,0.0
455,999,1004,1076,0.42857142857142855,0.6666666666666667,0.5,0.9095237851142883,4.0,0.7142857142857143,8.0,10.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.5107744336128235,14.0,0.2222222222222222,-3.0,3.0,0.0,0.9910224438902743,4.0,0.33333333333333337,0,0.0
456,1002,1004,1078,0.4090909090909091,0.6666666666666667,0.5,0.8700000047683716,6.0,0.6,6.0,9.0,0.4166666666666667,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,5.0,0.0,0.0,0.0,0.4761904776096344,15.0,0.16666666666666663,-1.0,2.0,0.0,0.9995012468827931,1.0,0.8333333333333334,0,0.0
457,1003,1803,1080,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.7627557516098022,4.0,0.6923076923076923,7.0,7.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.023255813953488372,0.0,0.0,0.48867520689964294,18.0,0.3076923076923077,-3.0,4.0,0.0,0.9871031746031746,4.0,0.33333333333333337,0,0.0
458,1005,1909,1084,0.32432432432432434,0.31622776601683794,0.16666666666666666,0.6255060434341431,13.0,0.5,6.0,12.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.49757495522499084,22.0,0.18518518518518523,-8.0,4.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
459,1008,1299,1092,0.3076923076923077,0.5773502691896258,0.3333333333333333,0.0,5.0,0.4444444444444444,-1.0,4.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.037037037037037035,0.0,0.0,0.4962962865829468,12.0,0.19999999999999996,-3.0,2.0,0.0,0.9975186104218362,1.0,0.8333333333333334,0,0.0
460,1012,1727,1100,0.36363636363636365,0.40824829046386296,0.25,0.8585858345031738,5.0,0.6666666666666667,6.0,10.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.9142857193946838,2.0,0.7142857142857143,5.0,5.0,0.0,0.0,0.0,0.4472527503967285,13.0,0.0714285714285714,0.0,3.0,0.0,0.9691542288557214,4.0,0.33333333333333337,0,0.0
461,1013,1030,1101,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.16666666666666666,0.4999999999999999,0.3333333333333333,0.6527777910232544,9.0,0.25,0.0,7.0,0.0,0.9995027349577325,1.0,0.8333333333333334,0,0.1
462,1019,678,1108,0.32142857142857145,0.33333333333333337,0.2,0.7044117450714111,7.0,0.5882352941176471,9.0,9.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.08695652173913043,0.0,0.0,0.6263636350631714,8.0,0.2727272727272727,2.0,3.0,0.0,0.9707050645481629,4.0,0.33333333333333337,0,0.0
463,1021,1766,1110,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.46778711676597595,10.0,0.4117647058823529,-3.0,7.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,0.0,0.0,0.0,0.5449735522270203,15.0,0.16666666666666663,2.0,3.0,0.0,0.968984492246123,2.0,0.6666666666666667,0,0.0
464,1030,1048,1131,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,0.0,1.0,1,1.0
465,1033,1047,1132,0.42105263157894735,0.6666666666666667,0.5,0.8787878751754761,4.0,0.6666666666666667,7.0,7.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,0.08333333333333333,0.0,0.0,0.675000011920929,7.0,0.41666666666666663,3.0,3.0,0.0,0.9980168567178979,1.0,0.8333333333333334,0,0.0
466,1034,876,1132,0.3,0.40824829046386296,0.25,0.5888888835906982,6.0,0.5,4.0,6.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.0,0.0,0.0,0.5331196784973145,24.0,0.07692307692307687,-12.0,2.0,0.0,0.9990074441687344,1.0,0.8333333333333334,0,0.0
467,1035,1752,1132,0.3,0.40824829046386296,0.25,0.5888888835906982,6.0,0.5,4.0,6.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.06666666666666667,0.0,0.0,0.4583333432674408,14.0,0.125,-2.0,2.0,0.0,0.9880774962742176,4.0,0.33333333333333337,0,0.0
468,1036,1791,1132,0.3684210526315789,0.40824829046386296,0.25,0.7134920358657837,5.0,0.5833333333333333,5.0,7.0,0.5,0.4999999999999999,0.3333333333333333,0.9142857193946838,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.5880952477455139,12.0,0.19999999999999996,-1.0,3.0,0.0,0.9995032290114257,1.0,0.8333333333333334,0,0.0
469,1040,1049,1133,0.30303030303030304,0.5999999999999999,0.42857142857142855,0.858797013759613,6.0,0.7,13.0,14.0,0.4166666666666667,0.4999999999999999,0.3333333333333333,0.8492063283920288,2.0,0.7142857142857143,4.0,5.0,0.02857142857142857,0.0,0.0,0.5309057235717773,13.0,0.23529411764705888,1.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
470,1041,1050,1134,0.5714285714285714,0.5999999999999999,0.42857142857142855,0.95333331823349,2.0,0.9,18.0,18.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9000000357627869,1.0,0.8333333333333334,5.0,5.0,0.3333333333333333,0.9999999999999998,1.0,0.6851851940155029,10.0,0.16666666666666663,0.0,7.0,1.0,1.0,0.0,1.0,0,0.1
471,1042,2467,1135,0.375,0.5999999999999999,0.42857142857142855,0.6675000190734863,9.0,0.64,11.0,15.0,0.38461538461538464,0.4999999999999999,0.3333333333333333,0.8285714387893677,2.0,0.7142857142857143,5.0,5.0,0.029411764705882353,0.0,0.0,0.5631579160690308,16.0,0.1578947368421053,-4.0,2.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
472,1049,1084,1137,0.3103448275862069,0.5773502691896258,0.4,0.8077477812767029,12.0,0.4285714285714286,-1.0,9.0,0.3076923076923077,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0.045454545454545456,0.0,0.0,0.614814817905426,7.0,0.30000000000000004,1.0,3.0,0.34965034965034963,0.9938795848227315,1.6041958041958042,0.7326340326340325,0,0.0
473,1051,1056,1138,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.5,0.4999999999999999,0.3333333333333333,0.9238095283508301,1.0,0.8571428571428572,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,0.0,1.0,1,1.0
474,1052,1057,1139,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,0.0,1.0,1,1.0
